bodyparts,nose,nose
coords,x,y
11115,573.9100341796880,522.7894287109380
11116,574.030029296875,522.710693359375
11117,574.0420532226560,522.7833862304690
11118,574.1695556640630,522.8141479492190
11119,574.1614990234380,522.8585205078130
11120,574.1827392578130,522.8568725585940
11121,573.9835815429690,522.9019775390630
11122,573.9995727539060,522.8786010742190
11123,573.990478515625,522.9210815429690
11124,573.949462890625,522.9172973632810
11125,573.912353515625,522.9398803710940
11126,573.9130249023440,523.004638671875
11127,574.0151977539060,523.0155639648440
11128,573.9920043945310,522.9896850585940
11129,573.67333984375,523.04248046875
11130,573.6754760742190,523.732421875
11131,573.6189575195310,523.8012084960940
11132,573.6183471679690,523.7481689453130
11133,573.3377685546880,523.6090087890630
11134,573.2886352539060,523.5315551757810
11135,573.21533203125,523.5136108398440
11136,573.16015625,523.5242919921880
11137,572.8699340820310,523.638427734375
11138,572.9280395507810,523.6171264648440
11139,572.8641967773440,523.7328491210940
11140,572.94873046875,523.6668090820310
11141,572.8345336914060,523.6644897460940
11142,572.875244140625,523.5796508789060
11143,572.8682250976560,523.5951538085940
11144,573.0845336914060,523.4649658203130
11145,573.0518798828130,523.5006713867190
11146,573.0841064453130,523.5219116210940
11147,572.9797973632810,523.5469970703130
11148,572.9103393554690,523.81494140625
11149,572.8372802734380,523.8853759765630
11150,572.8049926757810,523.89501953125
11151,572.826171875,523.8863525390630
11152,572.8121337890630,523.8915405273440
11153,572.7537231445310,523.9304809570310
11154,572.7354736328130,523.907958984375
11155,572.7109375,523.2454833984380
11156,572.7315673828130,523.2371826171880
11157,572.7271118164060,523.2398071289060
11158,572.7737426757810,523.2036743164060
11159,572.7162475585940,523.1490478515630
11160,572.9853515625,524.0794677734380
11161,572.7277221679690,524.1678466796880
11162,572.7518310546880,524.126708984375
11163,572.7945556640630,524.1268920898440
11164,572.83642578125,524.1018676757810
11165,572.8613891601560,524.0286254882810
11166,572.6409301757810,524.0982666015630
11167,572.65087890625,524.0896606445310
11168,572.7764892578130,523.9781494140630
11169,572.7210083007810,524.01318359375
11170,572.8035278320310,524.0046997070310
11171,572.7149658203130,524.0423583984380
11172,572.8480834960940,523.9700317382810
11173,572.8151245117190,523.9798583984380
11174,572.8204345703130,523.9136352539060
11175,572.7545776367190,523.8865966796880
11176,572.748291015625,523.8533325195310
11177,572.684326171875,523.9158325195310
11178,572.5809326171880,523.9566650390630
11179,572.5361328125,523.9663696289060
11180,572.4501953125,523.930419921875
11181,572.5479736328130,523.929931640625
11182,572.4510498046880,523.9389038085940
11183,572.3519287109380,523.9262084960940
11184,572.7019653320310,523.3203735351560
11185,572.7193603515630,523.2276000976560
11186,572.7369995117190,523.0868530273440
11187,572.7042236328130,523.10546875
11188,572.7328491210940,523.0846557617190
11189,572.6638793945310,523.1115112304690
11190,572.4855346679690,523.8001708984380
11191,572.6863403320310,523.07275390625
11192,572.3985595703130,523.6536865234380
11193,572.7002563476560,523.4639282226560
11194,572.7376708984380,523.3989868164060
11195,572.4764404296880,523.4918212890630
11196,572.4482421875,523.544921875
11197,572.654296875,523.0631713867190
11198,572.4144287109380,523.7047729492190
11199,572.3787841796880,523.6573486328130
11200,572.3128051757810,523.5287475585940
11201,572.3171997070310,523.55419921875
11202,572.6058349609380,522.955322265625
11203,572.5275268554690,522.9750366210940
11204,572.5358276367190,522.970458984375
11205,572.6663208007810,522.9176025390630
11206,572.7613525390630,522.7854614257810
11207,572.7428588867190,522.8095092773440
11208,572.724609375,522.8817749023440
11209,572.7620849609380,522.8342895507810
11210,572.3187255859380,523.3319091796880
11211,572.7183227539060,522.8248901367190
11212,572.6681518554690,522.8389892578130
11213,572.66064453125,522.7546997070310
11214,572.7830200195310,522.6866455078130
11215,572.7213745117190,522.73828125
11216,572.7408447265630,522.7521362304690
11217,572.6802368164060,522.7788696289060
11218,572.6669311523440,522.874267578125
11219,572.7032470703130,522.8704223632810
11220,572.814453125,522.6279907226560
11221,572.75732421875,522.7591552734380
11222,572.8309326171880,522.8126831054690
11223,572.816162109375,522.858154296875
11224,572.8162841796880,522.83935546875
11225,572.8312377929690,522.8580322265630
11226,572.8426513671880,522.7184448242190
11227,572.2615966796880,523.1211547851560
11228,572.2164916992190,523.1221923828130
11229,572.771484375,522.7014770507810
11230,572.7237548828130,522.5929565429690
11231,572.7986450195310,522.5307006835940
11232,572.2506713867190,523.0497436523440
11233,572.839599609375,522.508056640625
11234,572.7742919921880,522.4400634765630
11235,572.5499877929690,523.4029541015630
11236,572.5021362304690,523.4229125976560
11237,572.5609741210940,523.4873046875
11238,572.8468627929690,523.5012817382810
11239,572.9014892578130,523.54931640625
11240,572.5424194335940,522.6110229492190
11241,572.8492431640630,523.5516967773440
11242,572.4926147460940,522.7821655273440
11243,572.4695434570310,522.79736328125
11244,572.4918212890630,522.9544677734380
11245,572.3663330078130,523.0186767578130
11246,572.3981323242190,522.979736328125
11247,572.3629150390630,522.9487915039060
11248,572.3287353515630,522.9576416015630
11249,572.2349243164060,522.9153442382810
11250,572.3643798828130,523.7384643554690
11251,572.35009765625,523.723876953125
11252,572.3477783203130,523.7243041992190
11253,572.2677001953130,523.6802978515630
11254,572.278076171875,523.656005859375
11255,572.4041748046880,523.6305541992190
11256,572.1959838867190,523.7530517578130
11257,572.111572265625,523.733154296875
11258,572.406494140625,522.323974609375
11259,571.9915771484380,523.7828979492190
11260,571.9231567382810,523.7044677734380
11261,571.9158935546880,523.7385864257810
11262,571.960693359375,523.709716796875
11263,571.9874267578130,523.7389526367190
11264,572.0697021484380,523.7304077148440
11265,572.04833984375,523.758544921875
11266,572.1094360351560,523.7528076171880
11267,572.0471801757810,523.7608032226560
11268,571.9622192382810,523.6626586914060
11269,571.9073486328130,523.6989135742190
11270,571.9052734375,523.6912231445310
11271,571.9518432617190,523.7350463867190
11272,572.3648681640630,522.2608642578130
11273,572.0838623046880,523.5607299804690
11274,571.9224243164060,523.711181640625
11275,571.9008178710940,523.7247314453130
11276,572.010986328125,523.6203002929690
11277,572.0967407226560,523.658203125
11278,572.4160766601560,523.7470092773440
11279,572.468017578125,523.7753295898440
11280,572.579345703125,522.6703491210940
11281,572.3995361328130,522.7138061523440
11282,572.419677734375,522.6865844726560
11283,572.2988891601560,522.6390380859380
11284,572.3119506835940,522.6455688476560
11285,572.433349609375,522.5219116210940
11286,572.5194702148440,522.541015625
11287,572.4906005859380,522.5009155273440
11288,572.5581665039060,522.4490356445310
11289,572.1707153320310,523.8572387695310
11290,572.0977172851560,523.909423828125
11291,572.4866943359380,522.4771728515630
11292,572.6218872070310,522.6181640625
11293,572.6661376953130,522.6500854492190
11294,572.64990234375,522.6126708984380
11295,572.6025390625,522.5706176757810
11296,572.6328125,522.5485229492190
11297,572.6483764648440,522.6098022460940
11298,572.7050170898440,522.6188354492190
11299,572.1287841796880,523.0781860351560
11300,572.8250122070310,522.5213623046880
11301,572.1871337890630,522.90234375
11302,572.7462158203130,522.5098876953130
11303,572.7086181640630,522.48681640625
11304,572.3939819335940,523.890869140625
11305,572.6604614257810,522.4760131835940
11306,572.7269897460940,522.5806884765630
11307,572.6867065429690,522.5466918945310
11308,572.7130737304690,522.4728393554690
11309,572.6777954101560,522.4349365234380
11310,572.3956909179690,522.4969482421880
11311,572.4549560546880,522.5606689453130
11312,572.3475952148440,522.6508178710940
11313,572.345458984375,522.6708374023440
11314,572.46826171875,522.6249389648440
11315,572.412353515625,522.6029663085940
11316,572.3331298828130,522.5892333984380
11317,572.251708984375,522.6304931640630
11318,572.2241821289060,522.661865234375
11319,572.2434692382810,522.6832275390630
11320,572.3247680664060,522.6085815429690
11321,572.2474365234380,522.6090698242190
11322,572.2574462890630,522.578857421875
11323,572.3310546875,522.61767578125
11324,572.4408569335940,522.648681640625
11325,572.4678955078130,522.6444702148440
11326,572.47265625,522.6115112304690
11327,572.3441162109380,522.6022338867190
11328,572.3348999023440,522.6201171875
11329,572.26806640625,522.6370849609380
11330,572.2422485351560,522.651611328125
11331,572.2656860351560,522.9149169921880
11332,572.3590087890630,522.9385986328130
11333,572.4172973632810,522.9146118164060
11334,572.3335571289060,522.8824462890630
11335,572.2810668945310,522.8850708007810
11336,572.2568359375,522.8345336914060
11337,572.291259765625,522.8325805664060
11338,572.4775390625,522.88232421875
11339,572.5154418945310,522.959228515625
11340,572.4366455078130,522.697265625
11341,572.5393676757810,522.4904174804690
11342,572.6494140625,522.59130859375
11343,572.4085693359380,522.5897827148440
11344,572.393310546875,522.5744018554690
11345,572.4077758789060,522.6336669921880
11346,572.4113159179690,522.5911254882810
11347,572.339599609375,522.6355590820310
11348,572.3008422851560,522.6039428710940
11349,572.3829956054690,522.2362060546880
11350,572.1712036132810,522.3965454101560
11351,572.2372436523440,522.402099609375
11352,572.2662963867190,522.3970336914060
11353,572.2308959960940,522.4208374023440
11354,572.2471923828130,522.4345703125
11355,572.2268676757810,522.34375
11356,572.2315673828130,522.308837890625
11357,572.34375,522.3304443359380
11358,572.37841796875,522.2898559570310
11359,572.2881469726560,522.27294921875
11360,572.1592407226560,522.1930541992190
11361,571.7031860351560,523.86865234375
11362,571.7632446289060,523.8482666015630
11363,572.2066650390630,522.2028198242190
11364,572.2421264648440,522.22119140625
11365,572.2588500976560,522.2890014648440
11366,572.3790893554690,522.2660522460940
11367,572.3295288085940,522.2459106445310
11368,572.3004150390630,522.235107421875
11369,572.2385864257810,522.215087890625
11370,571.3427734375,523.6693115234380
11371,571.7311401367190,522.1809692382810
11372,571.79833984375,522.371826171875
11373,571.6829833984380,522.3572998046880
11374,571.616455078125,522.2880859375
11375,571.5950927734380,522.3302001953130
11376,571.6908569335940,522.3226928710940
11377,571.745849609375,522.3414306640630
11378,571.7659912109380,522.3428344726560
11379,571.7556762695310,522.331298828125
11380,571.3168334960940,523.8333129882810
11381,571.7291870117190,522.2666015625
11382,571.375732421875,523.7978515625
11383,571.77734375,522.3001708984380
11384,571.8472900390630,522.3565673828130
11385,571.8809204101560,522.3506469726560
11386,571.9047241210940,522.3279418945310
11387,572.0078735351560,522.3477172851560
11388,571.983642578125,522.339599609375
11389,572.032470703125,522.3884887695310
11390,572.2979736328130,522.5089111328130
11391,572.2545776367190,522.4749145507810
11392,572.2720336914060,522.4735107421880
11393,572.1383056640630,522.4352416992190
11394,572.1143188476560,522.4036865234380
11395,570.344970703125,523.3903198242190
11396,570.088623046875,521.4140625
11397,570.0526123046880,521.227783203125
11398,570.0062255859380,520.3973999023440
11399,571.0641479492190,519.068603515625
11400,571.8732299804690,517.271728515625
11401,571.16162109375,516.45361328125
11402,569.4940795898440,515.7550659179690
11403,568.862060546875,514.1432495117190
11404,570.0498657226560,514.1167602539060
11405,570.3842163085940,514.0866088867190
11406,570.4759521484380,514.0796508789060
11407,570.7123413085940,514.2263793945310
11408,570.7164916992190,514.5146484375
11409,570.72509765625,514.7372436523440
11410,570.69384765625,515.0794677734380
11411,570.9725952148440,515.7974243164060
11412,571.2866821289060,517.548095703125
11413,571.3681640625,517.6118774414060
11414,570.8041381835940,517.571044921875
11415,570.9417724609380,517.5301513671880
11416,571.0465698242190,517.5392456054690
11417,570.5052490234380,517.9852294921880
11418,570.2784423828130,518.880126953125
11419,570.52783203125,518.6408081054690
11420,570.71875,518.5960693359380
11421,570.9669189453130,518.8428344726560
11422,570.6676635742190,518.5822143554690
11423,570.5131225585940,518.736572265625
11424,570.7012329101560,519.2919311523440
11425,570.5337524414060,519.14794921875
11426,570.4057006835940,519.1590576171880
11427,570.47216796875,518.9617309570310
11428,570.5142822265630,519.1439819335940
11429,570.5565795898440,519.152587890625
11430,570.8116455078130,519.6263427734380
11431,570.8370361328130,519.6397094726560
11432,570.7516479492190,519.5995483398440
11433,570.7816772460940,519.3972778320310
11434,570.683837890625,519.3812866210940
11435,570.5926513671880,519.3659057617190
11436,570.49658203125,519.3543090820310
11437,570.4496459960940,519.4458618164060
11438,570.3798828125,519.701416015625
11439,570.4166259765630,519.6439208984380
11440,570.521240234375,519.667724609375
11441,570.5134887695310,519.704345703125
11442,570.52099609375,519.64990234375
11443,570.298583984375,519.8382568359380
11444,570.276123046875,519.8628540039060
11445,570.2442626953130,519.8801879882810
11446,570.2949829101560,519.880859375
11447,570.2806396484380,519.8955688476560
11448,570.3348999023440,519.8546142578130
11449,570.2665405273440,519.8836669921880
11450,570.444580078125,519.9124145507810
11451,570.5086059570310,519.947021484375
11452,570.3380126953130,519.957275390625
11453,570.314453125,519.8871459960940
11454,570.2669067382810,519.8114013671880
11455,570.2794799804690,519.7920532226560
11456,570.258056640625,519.7942504882810
11457,570.3406982421880,519.7587280273440
11458,570.4229125976560,519.73681640625
11459,570.0960693359380,520.08251953125
11460,569.4476318359380,519.92919921875
11461,569.738037109375,519.8751220703130
11462,569.5576171875,519.8118286132810
11463,569.6273193359380,519.7740478515630
11464,569.572998046875,519.6409301757810
11465,569.62548828125,519.6168823242190
11466,569.470458984375,519.7471313476560
11467,569.2001342773440,519.8014526367190
11468,569.5210571289060,519.6878051757810
11469,569.75,519.6309814453130
11470,569.5640258789060,519.5791625976560
11471,569.7349243164060,519.14599609375
11472,569.7831420898440,519.1580810546880
11473,569.530517578125,519.219970703125
11474,569.1704711914060,519.4774780273440
11475,569.3090209960940,519.64453125
11476,569.2811279296880,519.6954956054690
11477,569.280029296875,519.6627197265630
11478,569.29638671875,519.6693115234380
11479,569.3075561523440,519.6818237304690
11480,569.3234252929690,519.729248046875
11481,569.2693481445310,519.7581787109380
11482,569.2608642578130,519.8187866210940
11483,569.9955444335940,518.792724609375
11484,572.2850341796880,519.4109497070310
11485,573.1839599609380,518.5650024414060
11486,572.3755493164060,517.7618408203130
11487,571.3654174804690,513.9924926757810
11488,571.504150390625,512.0809326171880
11489,571.0794067382810,512.5408935546880
11490,570.7376708984380,513.4268188476560
11491,570.5036010742190,513.5857543945310
11492,570.184814453125,513.5003662109380
11493,570.1478881835940,513.4669799804690
11494,570.0687255859380,513.486572265625
11495,570.2748413085940,513.5401611328130
11496,569.995361328125,513.7467651367190
11497,570.2697143554690,513.6730346679690
11498,570.4028930664060,513.99951171875
11499,570.3187866210940,514.2503662109380
11500,570.5088500976560,514.1358032226560
11501,570.332275390625,514.6571044921880
11502,570.3603515625,514.6194458007810
11503,570.340087890625,514.6224975585940
11504,570.462890625,514.6439208984380
11505,570.6273193359380,515.127685546875
11506,571.0965576171880,516.245361328125
11507,571.0399169921880,516.1975708007810
11508,571.2579956054690,516.2894287109380
11509,571.2291259765630,516.2598266601560
11510,571.1279907226560,516.4370727539060
11511,570.8238525390630,516.241455078125
11512,570.5940551757810,516.2838134765630
11513,570.6978149414060,516.2816772460940
11514,570.5028686523440,516.3836059570310
11515,570.3665771484380,516.384765625
11516,569.8187255859380,516.5354614257810
11517,569.8701782226560,516.538330078125
11518,569.6928100585940,516.5192260742190
11519,569.7728881835940,516.3333740234380
11520,569.415771484375,517.2156982421880
11521,569.35888671875,517.16259765625
11522,569.2412109375,517.1929321289060
11523,569.2061157226560,517.1153564453130
11524,569.5209350585940,517.06005859375
11525,569.346923828125,517.0021362304690
11526,569.099609375,516.9735107421880
11527,569.2555541992190,516.985107421875
11528,568.6480712890630,517.0941162109380
11529,568.7062377929690,517.0372924804690
11530,569.0032348632810,516.8916015625
11531,568.7901611328130,516.6818237304690
11532,568.8175659179690,516.743896484375
11533,568.7594604492190,516.7781372070310
11534,568.9259033203130,516.7776489257810
11535,568.953369140625,516.7007446289060
11536,568.8930053710940,517.0891723632810
11537,568.76904296875,517.0450439453130
11538,568.822021484375,517.0770263671880
11539,568.7838134765630,517.0611572265630
11540,568.7915649414060,517.0972900390630
11541,568.99609375,517.0853271484380
11542,569.0538330078130,517.1378784179690
11543,568.9830322265630,517.0777587890630
11544,568.7921752929690,517.1834106445310
11545,568.9127807617190,517.0390625
11546,568.8995971679690,516.9447021484380
11547,568.9080810546880,517.1212158203130
11548,568.9637451171880,517.0985107421880
11549,568.9322509765630,517.26318359375
11550,569.8536987304690,517.4256591796880
11551,569.974365234375,517.5111083984380
11552,570.0028686523440,517.474853515625
11553,569.9385986328130,517.4511108398440
11554,569.9393310546880,517.4099731445310
11555,570.107666015625,517.4212036132810
11556,570.1358032226560,517.3527221679690
11557,570.1493530273440,517.3967895507810
11558,570.0598754882810,517.5421752929690
11559,569.6582641601560,517.3770141601560
11560,569.5718383789060,517.3995971679690
11561,569.5673828125,517.38232421875
11562,569.6549072265630,517.427978515625
11563,569.5951538085940,517.4121704101560
11564,569.725830078125,517.402587890625
11565,569.671142578125,517.4060668945310
11566,569.659423828125,517.3812866210940
11567,569.6865844726560,517.4067993164060
11568,569.7015380859380,517.4118041992190
11569,569.79833984375,517.3260498046880
11570,569.9913330078130,517.2767333984380
11571,569.864013671875,517.2667846679690
11572,569.7402954101560,517.2877807617190
11573,569.8192138671880,517.277587890625
11574,569.729248046875,517.262939453125
11575,569.77783203125,517.24755859375
11576,569.839599609375,517.4649658203130
11577,569.9246215820310,517.3081665039060
11578,569.9291381835940,517.3817749023440
11579,569.8258666992190,517.3543701171880
11580,569.540771484375,517.5079956054690
11581,569.6138305664060,517.642333984375
11582,569.269287109375,518.0311889648440
11583,569.3004760742190,518.0789184570310
11584,569.22900390625,518.0806884765630
11585,569.0979614257810,517.9219360351560
11586,569.0808715820310,517.8263549804690
11587,569.0999755859380,517.9400024414060
11588,568.9843139648440,518.1336059570310
11589,569.0663452148440,518.0908203125
11590,569.0435791015630,518.069091796875
11591,569.1502685546880,517.9671020507810
11592,569.1268310546880,517.959716796875
11593,569.1862182617190,517.8927001953130
11594,569.502197265625,518.0794677734380
11595,569.6514892578130,518.11376953125
11596,569.5916748046880,518.1334228515630
11597,569.6410522460940,518.0451049804690
11598,569.5474243164060,518.1572265625
11599,569.4979248046880,518.1493530273440
11600,569.3775634765630,518.1644287109380
11601,569.3480834960940,518.345458984375
11602,569.4772338867190,518.3323364257810
11603,569.7695922851560,517.9032592773440
11604,570.176513671875,517.6821899414060
11605,570.1253051757810,517.5610961914060
11606,569.941162109375,517.5531005859380
11607,569.8472290039060,517.5473022460940
11608,569.94580078125,517.7603149414060
11609,570.0836181640630,517.736572265625
11610,569.1646118164060,517.3570556640630
11611,569.063720703125,517.364990234375
11612,569.1943969726560,517.347900390625
11613,569.0164184570310,517.3841552734380
11614,569.1696166992190,517.4487915039060
11615,568.8637084960940,517.5695190429690
11616,568.865478515625,517.8895263671880
11617,568.8926391601560,517.8904418945310
11618,568.8817138671880,517.8461303710940
11619,568.9714965820310,517.8201293945310
11620,569.17431640625,517.8902587890630
11621,569.23193359375,517.8856201171880
11622,569.41259765625,517.8770751953130
11623,569.385986328125,517.8447265625
11624,569.3397827148440,517.85498046875
11625,569.3484497070310,517.8486328125
11626,569.2215576171880,517.8943481445310
11627,569.1368408203130,517.8660888671880
11628,569.240234375,517.9126586914060
11629,569.1426391601560,517.8951416015630
11630,569.3101196289060,517.7982788085940
11631,569.3286743164060,517.7688598632810
11632,569.1915893554690,517.8549194335940
11633,569.2567749023440,517.9500122070310
11634,569.003662109375,518.14111328125
11635,569.3158569335940,518.0831909179690
11636,569.3884887695310,518.1016235351560
11637,569.3699340820310,518.0504760742190
11638,569.0546875,517.9672241210940
11639,569.1329956054690,517.7418823242190
11640,569.5917358398440,517.9586181640630
11641,569.48583984375,518.0330200195310
11642,569.3878173828130,517.6529541015630
11643,569.339599609375,517.9058837890630
11644,569.2083740234380,517.94873046875
11645,569.4109497070310,518.0321655273440
11646,568.9439697265630,518.3187255859380
11647,569.1958618164060,518.2987670898440
11648,569.505615234375,518.3444213867190
11649,569.53369140625,518.3077392578130
11650,569.1680908203130,518.385009765625
11651,569.30517578125,518.409423828125
11652,569.0296020507810,518.2129516601560
11653,569.135498046875,518.1416625976560
11654,569.1554565429690,518.21728515625
11655,569.10693359375,518.2429809570310
11656,569.2160034179690,518.2478637695310
11657,569.1585083007810,518.375
11658,569.0336303710940,518.3239135742190
11659,569.0977783203130,518.3021240234380
11660,569.24560546875,518.2032470703130
11661,569.2891235351560,518.2297973632810
11662,569.419921875,518.215087890625
11663,568.9197387695310,518.0137329101560
11664,569.2493286132810,517.3759155273440
11665,539.505126953125,501.5692443847660
11666,502.8740539550780,444.1426086425780
11667,500.4122009277340,379.45843505859400
11668,441.0979919433590,301.0992126464840
11669,417.4383239746090,249.75257873535200
11670,407.7121276855470,228.1238555908200
11671,402.2107238769530,228.2021484375
11672,403.23248291015600,204.5777130126950
11673,401.82843017578100,193.6701202392580
11674,395.0083312988280,200.82568359375
11675,412.3621520996090,206.16969299316400
11676,433.6299133300780,198.69549560546900
11677,453.87774658203100,196.77099609375
11678,467.4147033691410,203.4318084716800
11679,483.62506103515600,211.74545288085900
11680,509.3515625,211.4031982421880
11681,533.4393310546880,209.35189819335900
11682,565.4954833984380,204.7451934814450
11683,597.6073608398440,205.51644897460900
11684,629.1945190429690,195.94007873535200
11685,691.98095703125,210.40939331054700
11686,724.9196166992190,239.59251403808600
11687,751.6036987304690,240.11590576171900
11688,765.74609375,233.49453735351600
11689,516.6632690429690,318.4463195800780
11690,766.976806640625,229.7248077392580
11691,788.5321044921880,251.98988342285200
11692,808.909912109375,307.1749267578130
11693,816.0173950195310,317.8492126464840
11694,839.137451171875,320.6715087890630
11695,861.1307983398440,356.1248474121090
11696,867.8969116210940,403.5240173339840
11697,875.344970703125,448.9496154785160
11698,870.877685546875,515.6243286132810
11699,863.1905517578130,545.9050903320310
11700,853.0910034179690,574.7681884765630
11701,872.14501953125,614.7969360351560
11702,893.2010498046880,653.3623657226560
11703,895.7847900390630,689.06005859375
11704,952.1837768554690,649.07861328125
11705,948.6182861328130,736.5936889648440
11706,883.8435668945310,742.8782348632810
11707,893.158203125,786.948974609375
11708,853.1804809570310,788.9281616210940
11709,836.414794921875,791.0418090820310
11710,793.6146240234380,782.877197265625
11711,759.3004760742190,773.5223388671880
11712,728.3115844726560,754.2640991210940
11713,720.52099609375,775.18115234375
11714,664.9669799804690,757.046142578125
11715,635.6599731445310,758.8023681640630
11716,596.4893188476560,739.7599487304690
11717,573.8280639648440,768.7774047851560
11718,536.5687255859380,770.1883544921880
11719,523.6507568359380,745.6513061523440
11720,527.0623168945310,768.0823974609380
11721,515.3865356445310,685.33251953125
11722,501.9739685058590,668.4564208984380
11723,484.73663330078100,631.1935424804690
11724,472.98370361328100,600.3914794921880
11725,463.8622741699220,574.5789184570310
11726,453.5414733886720,550.9625244140630
11727,442.354248046875,516.0479736328130
11728,426.1028137207030,496.1168518066410
11729,410.70037841796900,487.6695251464840
11730,416.0046081542970,477.03936767578100
11731,414.6028137207030,464.98919677734400
11732,411.7586364746090,461.856201171875
11733,412.99609375,471.53704833984400
11734,412.2628479003910,471.09405517578100
11735,417.40692138671900,472.457275390625
11736,438.27349853515600,475.6650085449220
11737,434.3098449707030,473.8074035644530
11738,437.6301574707030,474.54998779296900
11739,437.78826904296900,474.61358642578100
11740,436.4920349121090,474.4065856933590
11741,437.04144287109400,474.3008728027340
11742,437.2109680175780,474.2916564941410
11743,435.3759765625,474.4346923828130
11744,435.2491149902340,474.0767822265630
11745,442.3182067871090,475.7791748046880
11746,453.05169677734400,471.7986755371090
11747,453.9962158203130,464.92034912109400
11748,455.4668273925780,461.5758056640630
11749,456.3209533691410,460.3004150390630
11750,457.09808349609400,458.91693115234400
11751,456.78680419921900,458.4518127441410
11752,461.4521484375,460.7475280761720
11753,461.3660583496090,464.9366149902340
11754,465.2851257324220,460.07464599609400
11755,465.46685791015600,458.9753112792970
11756,465.5365295410160,459.0992126464840
11757,465.4374694824220,458.1085205078130
11758,464.9646301269530,456.8266296386720
11759,464.97064208984400,456.5557861328130
11760,463.294677734375,455.653076171875
11761,462.851318359375,455.7248840332030
11762,462.8966369628910,456.1224670410160
11763,462.3350830078130,456.0951232910160
11764,462.3536682128910,456.0291442871090
11765,461.7447814941410,456.11859130859400
11766,461.6078186035160,456.11004638671900
11767,461.2746276855470,457.00146484375
11768,460.78875732421900,457.26104736328100
11769,460.3834228515630,457.2576904296880
11770,460.6231689453130,457.2073059082030
11771,460.2193908691410,457.3865966796880
11772,460.4616394042970,457.3690185546880
11773,460.25079345703100,457.2248229980470
11774,460.14215087890600,457.3736877441410
11775,460.03424072265600,457.3999938964840
11776,460.2088317871090,457.5837097167970
11777,460.0379943847660,457.9095458984380
11778,460.4142150878910,458.2784118652340
11779,460.1353759765630,458.0435485839840
11780,459.8482971191410,457.9654235839840
11781,459.6905517578130,457.9999084472660
11782,459.7412414550780,458.0025939941410
11783,459.7685852050780,458.0346984863280
11784,460.0401916503910,458.2058410644530
11785,459.7840270996090,457.9997253417970
11786,459.66131591796900,457.9448547363280
11787,459.6387634277340,457.89324951171900
11788,459.62908935546900,457.8526611328130
11789,459.5674743652340,458.1229553222660
11790,461.35443115234400,458.0680236816410
11791,461.1822204589840,457.7521057128910
11792,460.8916015625,457.5398254394530
11793,459.8850402832030,458.5717468261720
11794,460.0457458496090,458.58447265625
11795,460.1412048339840,458.5624694824220
11796,459.818603515625,458.3851318359380
11797,459.7711486816410,458.2580261230470
11798,459.63555908203100,458.1910400390630
11799,459.4219665527340,458.1053161621090
11800,459.77978515625,458.2716369628910
11801,459.8004150390630,458.4454345703130
11802,459.7791748046880,458.5393371582030
11803,459.7129211425780,458.4927062988280
11804,459.7938537597660,458.53448486328100
11805,459.825927734375,458.5057067871090
11806,459.673828125,458.4690856933590
11807,459.5397033691410,458.3399963378910
11808,459.5814514160160,458.22991943359400
11809,459.7251281738280,458.18499755859400
11810,460.00701904296900,458.28778076171900
11811,460.9397277832030,457.50860595703100
11812,459.6405029296880,458.88580322265600
11813,459.91314697265600,458.7705383300780
11814,459.8722229003910,458.5255126953130
11815,459.8055725097660,458.5491638183590
11816,459.9541931152340,458.6205749511720
11817,459.2369384765630,458.46990966796900
11818,459.35711669921900,458.44415283203100
11819,459.1153564453130,458.29180908203100
11820,459.20635986328100,458.1117858886720
11821,459.2860107421880,458.2352294921880
11822,459.39013671875,458.3047790527340
11823,459.4935607910160,458.18798828125
11824,459.298583984375,458.1734619140630
11825,459.42303466796900,458.0932922363280
11826,459.023193359375,458.10687255859400
11827,459.5283203125,458.3294677734380
11828,459.1306457519530,458.3072509765630
11829,459.2532958984380,458.172607421875
11830,458.83099365234400,458.0599670410160
11831,458.5552673339840,458.02471923828100
11832,458.474609375,458.166015625
11833,458.7398681640630,458.23162841796900
11834,459.0927734375,458.3296203613280
11835,459.11907958984400,458.27081298828100
11836,459.0231628417970,458.3037414550780
11837,458.72454833984400,458.1747741699220
11838,458.6405944824220,458.1880187988280
11839,458.2731018066410,458.0905456542970
11840,458.5671691894530,458.0478515625
11841,458.5032653808590,458.0547180175780
11842,459.00689697265600,458.1391906738280
11843,459.2193908691410,458.1626892089840
11844,459.3566589355470,458.1513671875
11845,459.34112548828100,458.12017822265600
11846,459.2451171875,458.0779724121090
11847,458.84051513671900,458.0682373046880
11848,458.9156494140630,458.2251892089840
11849,458.77685546875,458.2887878417970
11850,458.6995544433590,458.46142578125
11851,458.6360778808590,458.37457275390600
11852,459.0269470214840,458.34539794921900
11853,459.0603332519530,458.48529052734400
11854,458.8708801269530,458.691650390625
11855,458.5787658691410,458.6219787597660
11856,458.4361877441410,458.48193359375
11857,458.7156066894530,458.4196472167970
11858,458.927734375,458.486083984375
11859,458.95989990234400,458.5810241699220
11860,459.06689453125,458.6807556152340
11861,458.9770202636720,458.6406555175780
11862,458.7434997558590,458.5783386230470
11863,458.8020935058590,458.7335510253910
11864,458.8642578125,458.771728515625
11865,458.3714294433590,458.6418151855470
11866,458.1567077636720,458.4690856933590
11867,458.2400207519530,458.4258728027340
11868,458.327880859375,458.4207763671880
11869,458.4576416015630,458.5334167480470
11870,458.570068359375,458.6711120605470
