scorer,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000
bodyparts,nose,nose,nose,left ear,left ear,left ear,right ear,right ear,right ear,ear center,ear center,ear center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
12167,628.457763671875,241.82940673828125,0.9991732239723206,580.4976196289062,200.1123046875,0.9916942715644836,587.229736328125,265.7947998046875,0.9964633584022522,582.86328125,231.25758361816406,0.9996036887168884
12168,628.375244140625,241.53280639648438,0.9993255138397217,579.945068359375,200.0338134765625,0.9920043349266052,586.7637329101562,265.6398010253906,0.997094988822937,582.5012817382812,231.1565399169922,0.999687910079956
12169,628.471435546875,241.673583984375,0.9992897510528564,580.202880859375,200.29295349121094,0.9923700094223022,587.0227661132812,265.91705322265625,0.9968061447143555,583.3785400390625,231.57614135742188,0.9996548891067505
12170,628.745361328125,241.7509307861328,0.9991938471794128,580.494140625,200.4698486328125,0.9921905398368835,587.1890258789062,265.98895263671875,0.9967350363731384,583.4415283203125,231.63711547851562,0.9996935129165649
12171,628.80908203125,241.80601501464844,0.9991863369941711,580.5028686523438,200.41262817382812,0.9915989637374878,587.1936645507812,265.89215087890625,0.9967709183692932,583.4655151367188,231.47715759277344,0.9996614456176758
12172,628.6405639648438,241.57000732421875,0.9992309808731079,580.45703125,199.9661102294922,0.991223931312561,587.1639404296875,265.75433349609375,0.9967594742774963,582.6699829101562,231.21231079101562,0.9996538162231445
12173,628.6345825195312,241.5222930908203,0.9992997646331787,580.4019775390625,199.91815185546875,0.9915806651115417,587.1622924804688,265.6901550292969,0.9966661334037781,582.5933837890625,231.12191772460938,0.999671220779419
12174,628.5524291992188,241.54388427734375,0.9993258714675903,580.3321533203125,199.95211791992188,0.9925565719604492,586.9276733398438,265.48590087890625,0.9968459010124207,582.4857177734375,231.0503387451172,0.9997045397758484
12175,628.4974975585938,241.7451629638672,0.999395489692688,580.7224731445312,200.0380096435547,0.9925798773765564,587.191162109375,265.6238708496094,0.9965484738349915,582.6964111328125,231.18357849121094,0.9996545314788818
12176,628.4713745117188,241.89039611816406,0.9992908239364624,580.8366088867188,200.47427368164062,0.9923729300498962,586.8750610351562,265.3339538574219,0.9964768290519714,583.7115478515625,231.42442321777344,0.9996471405029297
12177,628.5835571289062,241.75523376464844,0.9992554783821106,580.627685546875,199.97731018066406,0.9917864203453064,587.0673828125,265.4933776855469,0.9965507984161377,582.5419311523438,231.2051544189453,0.9996540546417236
12178,628.4002685546875,241.5177459716797,0.9993539452552795,580.3043823242188,199.8982696533203,0.9925642609596252,586.7611694335938,265.2486267089844,0.9969239830970764,582.3784790039062,231.08749389648438,0.999700665473938
12179,628.4071044921875,241.50877380371094,0.9993570446968079,580.2636108398438,199.85108947753906,0.9923343062400818,586.7452392578125,265.2096862792969,0.996921718120575,582.3779296875,231.09056091308594,0.999697208404541
12180,628.4797973632812,241.88116455078125,0.999451220035553,580.3870849609375,199.87844848632812,0.995187520980835,587.0184936523438,265.7782287597656,0.9966532588005066,582.769775390625,230.860107421875,0.9997326731681824
12181,628.7874145507812,241.9376983642578,0.9994032382965088,580.4486694335938,199.97239685058594,0.9951068162918091,586.4257202148438,265.3877258300781,0.9965068697929382,582.8780517578125,230.73939514160156,0.9997318387031555
12182,628.983642578125,241.7454833984375,0.9993236064910889,580.4254760742188,199.8968505859375,0.9949697852134705,586.5459594726562,265.1683349609375,0.9962233304977417,582.8375854492188,230.68177795410156,0.9997288584709167
12183,629.0723876953125,241.71925354003906,0.9993745684623718,580.34326171875,199.9086151123047,0.9948009252548218,586.3478393554688,265.009521484375,0.9962893724441528,582.7002563476562,230.68670654296875,0.999748170375824
12184,629.0123901367188,241.69830322265625,0.9993945360183716,580.1417236328125,199.84280395507812,0.9946624636650085,587.20947265625,265.4860534667969,0.9963580965995789,582.5809326171875,230.59510803222656,0.9997760653495789
12185,629.010986328125,241.94236755371094,0.9994117021560669,580.3220825195312,199.92684936523438,0.9950308799743652,586.5147094726562,265.279296875,0.9965643286705017,582.6826171875,230.68275451660156,0.9997634291648865
12186,628.9871826171875,242.06407165527344,0.9994381070137024,580.4204711914062,199.99085998535156,0.9950737357139587,586.6473999023438,265.5350036621094,0.9966357350349426,582.7691040039062,230.84564208984375,0.9997369647026062
12187,629.199951171875,241.9532928466797,0.9994052648544312,580.402587890625,200.09971618652344,0.9952685236930847,586.5400390625,265.2747802734375,0.9967238306999207,582.6994018554688,230.81985473632812,0.9997510313987732
12188,629.279541015625,241.86680603027344,0.9993854761123657,580.350341796875,200.05870056152344,0.9948598146438599,587.2000122070312,265.7570495605469,0.9966404438018799,582.6394653320312,230.8161163330078,0.9997557997703552
12189,629.26904296875,241.88221740722656,0.9994421601295471,580.1819458007812,200.0331268310547,0.9945663213729858,586.4832763671875,265.2434387207031,0.9964820146560669,582.6445922851562,230.72996520996094,0.9997552037239075
12190,629.0699462890625,242.02914428710938,0.9994688630104065,580.0228271484375,200.0392608642578,0.9944233298301697,586.9691772460938,265.6023254394531,0.9968705773353577,582.4755859375,230.89874267578125,0.9997625946998596
12191,629.14990234375,242.15603637695312,0.9994871616363525,580.258056640625,200.21249389648438,0.9945916533470154,587.1943969726562,265.77288818359375,0.9966057538986206,582.6494750976562,230.89161682128906,0.9997469782829285
12192,629.07373046875,242.2306365966797,0.9994235038757324,580.3380126953125,200.1680908203125,0.9945393204689026,587.1380615234375,265.9273681640625,0.9969152212142944,582.6521606445312,230.92831420898438,0.9997391104698181
12193,628.9853515625,242.1531982421875,0.9994357228279114,580.3582763671875,200.06582641601562,0.9946244359016418,587.0940551757812,265.79608154296875,0.9966122508049011,582.7069091796875,230.84742736816406,0.9997492432594299
12194,628.876220703125,242.1049346923828,0.9993993043899536,580.3416748046875,200.167724609375,0.9943720102310181,587.0692749023438,265.7974853515625,0.9966458678245544,582.7719116210938,230.89981079101562,0.9997413754463196
12195,628.83544921875,242.09097290039062,0.9994353652000427,580.0349731445312,200.15220642089844,0.994362473487854,587.0449829101562,265.7864990234375,0.9966562986373901,582.5888671875,230.8650665283203,0.9997475743293762
12196,628.7015991210938,242.01866149902344,0.9994805455207825,579.784912109375,199.94711303710938,0.994492769241333,586.839111328125,265.6880798339844,0.9970243573188782,582.5006103515625,230.87161254882812,0.9997603297233582
12197,628.881591796875,242.1844482421875,0.9994378685951233,580.1015625,200.21376037597656,0.9947351217269897,587.1277465820312,265.90362548828125,0.9965710639953613,583.479736328125,231.43548583984375,0.9997174143791199
12198,628.99560546875,242.29904174804688,0.999366819858551,580.5338134765625,200.31027221679688,0.9951270818710327,586.7634887695312,265.7404479980469,0.9965432286262512,583.6791381835938,231.49937438964844,0.9997084736824036
12199,629.2155151367188,242.3019256591797,0.9992570281028748,580.3328247070312,200.3816375732422,0.9947429895401001,586.3767700195312,265.52264404296875,0.9962910413742065,583.53564453125,231.31646728515625,0.9997091889381409
12200,629.091552734375,241.9102783203125,0.9993962049484253,579.8571166992188,200.158447265625,0.9950844645500183,587.0545654296875,265.4733581542969,0.9962618947029114,582.405517578125,230.7844696044922,0.9997695088386536
12201,629.070068359375,242.04571533203125,0.9994151592254639,579.8690185546875,200.15853881835938,0.9950979351997375,587.0599975585938,265.4820251464844,0.9962949156761169,582.3993530273438,230.7709197998047,0.9997714161872864
12202,628.8653564453125,242.22332763671875,0.99944669008255,580.1159057617188,200.20028686523438,0.9950904846191406,587.0487670898438,265.50714111328125,0.9962074756622314,582.577880859375,230.75331115722656,0.9997574687004089
12203,629.0097045898438,242.39602661132812,0.9993997812271118,580.313232421875,200.381103515625,0.9948031306266785,586.2225952148438,265.3723449707031,0.9962526559829712,582.7330322265625,230.98487854003906,0.9997158646583557
12204,629.0767822265625,242.46287536621094,0.9993306398391724,580.6325073242188,200.43753051757812,0.9951345324516296,586.359619140625,265.4078369140625,0.996279776096344,583.5831298828125,231.40176391601562,0.9996992349624634
12205,629.0964965820312,242.2219696044922,0.9993459582328796,580.1903076171875,200.25148010253906,0.9941101670265198,586.1724243164062,265.1131591796875,0.996207594871521,582.5565185546875,231.0375213623047,0.99972003698349
12206,629.1228637695312,242.1141815185547,0.9993078708648682,579.8552856445312,200.10684204101562,0.993240475654602,586.9889526367188,264.99005126953125,0.9963477253913879,582.1959228515625,230.84339904785156,0.9997579455375671
12207,629.0322875976562,242.16001892089844,0.9993465542793274,580.021484375,199.7463836669922,0.9933011531829834,587.0269165039062,264.98052978515625,0.9963871240615845,582.2178955078125,230.87559509277344,0.9997454285621643
12208,628.9819946289062,242.1985626220703,0.999377429485321,580.2019653320312,199.72845458984375,0.9938329458236694,587.0704345703125,264.9324035644531,0.9962947964668274,582.4642944335938,230.8300018310547,0.9997370839118958
12209,628.927490234375,242.4021759033203,0.9993101358413696,580.500732421875,200.4270782470703,0.9948833584785461,586.4244995117188,264.88818359375,0.9963958859443665,582.9599609375,230.98318481445312,0.9996579885482788
12210,628.9048461914062,241.67874145507812,0.9992483258247375,580.8479614257812,200.36878967285156,0.9937410950660706,586.476318359375,265.0550842285156,0.996885359287262,582.8580932617188,231.102294921875,0.9996262788772583
12211,629.0975952148438,241.56068420410156,0.9992589354515076,580.6435546875,200.35971069335938,0.9947664737701416,586.3082885742188,264.7795104980469,0.9965564012527466,582.7055053710938,230.8485870361328,0.9996979236602783
12212,628.8682861328125,241.5076446533203,0.9993509650230408,580.2202758789062,200.1485595703125,0.9947320222854614,586.1497802734375,264.43365478515625,0.9963424801826477,582.4737548828125,230.75465393066406,0.9997277855873108
12213,628.925537109375,241.588134765625,0.9993560910224915,580.263427734375,200.14797973632812,0.9947505593299866,586.2737426757812,264.6156311035156,0.9963763356208801,582.5010986328125,230.84584045410156,0.999723494052887
12214,628.8916015625,241.56741333007812,0.9993953704833984,580.4182739257812,200.25698852539062,0.9945912957191467,586.3057861328125,264.7368469238281,0.9962981343269348,582.5812377929688,230.83497619628906,0.9997202754020691
12215,628.88232421875,241.72520446777344,0.999338686466217,580.5375366210938,200.349609375,0.994424045085907,586.5301513671875,264.9265441894531,0.9963670969009399,582.746337890625,230.88075256347656,0.9996975660324097
12216,629.2413940429688,241.76036071777344,0.999219536781311,580.71923828125,200.30848693847656,0.9948817491531372,586.7813720703125,264.88519287109375,0.9966121315956116,582.93994140625,230.94361877441406,0.9996732473373413
12217,629.3336791992188,241.5822296142578,0.9991676807403564,580.7354125976562,200.3547821044922,0.9944993257522583,586.5111694335938,264.88818359375,0.9963288903236389,582.7488403320312,230.9552764892578,0.9996916055679321
12218,629.0169677734375,241.5263214111328,0.9992519021034241,580.553466796875,200.21588134765625,0.9947249293327332,586.360595703125,264.6601867675781,0.9961994290351868,582.5979614257812,230.8832550048828,0.9997199177742004
12219,629.1128540039062,241.54248046875,0.9992955923080444,580.7254028320312,200.32032775878906,0.9949263334274292,586.519287109375,264.800048828125,0.996316134929657,582.8007202148438,230.8158416748047,0.9997053742408752
12220,629.0651245117188,241.59886169433594,0.9993056058883667,580.6784057617188,200.2210693359375,0.9954635500907898,586.5339965820312,264.719482421875,0.9963383674621582,582.7753295898438,230.80926513671875,0.999703586101532
12221,629.2223510742188,241.6912384033203,0.9992557168006897,580.6556396484375,200.24221801757812,0.9953312277793884,586.516357421875,264.7940368652344,0.996382474899292,582.7428588867188,230.8365478515625,0.9997068047523499
12222,629.5151977539062,241.69873046875,0.9991742968559265,580.6951904296875,200.13385009765625,0.9954234957695007,586.4473876953125,264.7720947265625,0.9964132905006409,582.7099609375,230.8372802734375,0.9997140765190125
12223,629.4910278320312,241.62277221679688,0.9992432594299316,580.8060302734375,200.15249633789062,0.9954797029495239,586.4201049804688,264.7319641113281,0.9963796734809875,582.7591552734375,230.777587890625,0.9997063279151917
12224,629.34716796875,241.38577270507812,0.9992928504943848,580.60986328125,200.06076049804688,0.9951724410057068,586.2412109375,264.5777587890625,0.9962497353553772,582.5519409179688,230.71859741210938,0.9997414946556091
12225,629.3709716796875,241.50469970703125,0.9992930889129639,580.7930908203125,200.21885681152344,0.9951167106628418,586.4515380859375,264.87176513671875,0.9962848424911499,582.8126220703125,230.7808074951172,0.9997032284736633
12226,629.3509521484375,241.61268615722656,0.9992738366127014,580.8417358398438,200.18980407714844,0.9951857924461365,586.7492065429688,265.1791076660156,0.996606707572937,582.9287719726562,230.9945831298828,0.999672532081604
12227,629.4830932617188,241.7038116455078,0.999238133430481,580.8819580078125,200.21551513671875,0.99528568983078,586.56884765625,265.0043640136719,0.9964656829833984,582.881103515625,230.8905487060547,0.9997019171714783
12228,629.5934448242188,241.55032348632812,0.9991632699966431,580.8071899414062,200.1492462158203,0.9949116110801697,586.5806274414062,265.09979248046875,0.9964337348937988,582.8698120117188,230.8865203857422,0.9996994733810425
12229,629.5638427734375,241.55120849609375,0.9992102384567261,580.7222290039062,200.14459228515625,0.9945472478866577,586.5040893554688,265.0243225097656,0.9963729381561279,582.8180541992188,230.82022094726562,0.9997010827064514
12230,629.4741821289062,241.44540405273438,0.9992431402206421,580.564697265625,200.121826171875,0.9947264790534973,586.4640502929688,264.9561767578125,0.9963381290435791,582.7213134765625,230.8577423095703,0.9997088313102722
12231,629.4627685546875,241.4299774169922,0.9992761015892029,580.6964111328125,200.13343811035156,0.9948470592498779,586.5851440429688,265.0368957519531,0.996370792388916,582.8577270507812,230.89346313476562,0.9996901750564575
12232,629.508056640625,241.56202697753906,0.99924635887146,580.6781616210938,200.10987854003906,0.994600772857666,586.5596313476562,265.03472900390625,0.9963930249214172,582.85205078125,230.92379760742188,0.9996975660324097
12233,629.579345703125,241.64715576171875,0.999221920967102,580.5923461914062,200.0929718017578,0.9942342638969421,586.5330200195312,265.046630859375,0.9963162541389465,582.8506469726562,230.94175720214844,0.9996993541717529
12234,629.3181762695312,241.57003784179688,0.9992725253105164,580.611083984375,200.20274353027344,0.9942073822021484,586.5484619140625,265.0425109863281,0.9962751865386963,582.84228515625,230.91392517089844,0.9996967315673828
12235,629.2354125976562,241.52496337890625,0.999315619468689,580.677734375,200.18988037109375,0.9942269325256348,586.518310546875,265.03564453125,0.9962598085403442,582.8629760742188,230.90098571777344,0.9996923208236694
12236,629.0723876953125,241.48126220703125,0.999359667301178,580.6071166992188,200.1016082763672,0.9942905902862549,586.4964599609375,265.0096130371094,0.9962255954742432,582.8331298828125,230.8621368408203,0.9996973276138306
12237,628.9857788085938,241.5267333984375,0.9993472695350647,580.714111328125,200.28858947753906,0.9941636919975281,586.5945434570312,265.1400451660156,0.9962600469589233,582.9576416015625,230.98623657226562,0.9996566772460938
12238,629.1109619140625,241.6412353515625,0.9993189573287964,580.7388305664062,200.31076049804688,0.9945839047431946,586.8211059570312,265.0611267089844,0.9962528944015503,583.0751953125,230.97482299804688,0.9996490478515625
12239,629.406494140625,241.68663024902344,0.9992082715034485,580.7001342773438,200.12612915039062,0.9949546456336975,587.1083374023438,265.23931884765625,0.9965415596961975,583.2242431640625,231.01011657714844,0.9996354579925537
12240,629.06982421875,241.28001403808594,0.9991829991340637,581.0762939453125,199.93930053710938,0.9932600855827332,587.07373046875,264.7926940917969,0.9967523813247681,583.1842651367188,230.58929443359375,0.9996434450149536
12241,629.06005859375,241.30096435546875,0.9992741942405701,581.066650390625,199.94964599609375,0.9931915402412415,586.8113403320312,264.7643737792969,0.9967231154441833,583.1597290039062,230.3862762451172,0.9996770620346069
12242,628.948486328125,241.32363891601562,0.9993140697479248,581.0966186523438,199.89022827148438,0.9937849044799805,586.6817016601562,264.6377868652344,0.9965240359306335,583.141357421875,230.38552856445312,0.9996925592422485
12243,629.0397338867188,241.30657958984375,0.999313235282898,581.1515502929688,199.8279266357422,0.9938474297523499,586.8333740234375,264.8589172363281,0.9965388774871826,583.25341796875,230.39620971679688,0.9996792078018188
12244,629.0128173828125,241.21607971191406,0.9992806315422058,581.1278076171875,199.80723571777344,0.9942432045936584,587.0296630859375,264.85211181640625,0.996618390083313,583.430419921875,230.62754821777344,0.9996438026428223
12245,629.2274780273438,241.39813232421875,0.9992198944091797,581.13623046875,199.8162078857422,0.9941346049308777,586.9237060546875,264.7962646484375,0.9965941309928894,583.4378662109375,230.65298461914062,0.9996523857116699
12246,629.365234375,241.3223419189453,0.9991979002952576,581.0750122070312,199.93270874023438,0.9940518736839294,586.8440551757812,264.72119140625,0.9964357614517212,583.4354858398438,230.6234130859375,0.9996579885482788
12247,629.4848022460938,241.30264282226562,0.9992411136627197,580.9981689453125,199.95233154296875,0.9941309094429016,586.7855834960938,264.6609802246094,0.9963117241859436,583.320556640625,230.55691528320312,0.9996696710586548
12248,629.2723999023438,241.24948120117188,0.9992806315422058,580.8699340820312,199.9539337158203,0.9934790134429932,586.5938110351562,264.6476745605469,0.9962778687477112,583.2385864257812,230.5215301513672,0.9996789693832397
12249,629.2919311523438,241.37425231933594,0.9992833733558655,580.9093017578125,199.88174438476562,0.9937217831611633,586.7423706054688,264.75494384765625,0.9963430762290955,583.316162109375,230.50828552246094,0.9996756315231323
12250,629.3150024414062,241.48492431640625,0.9992753863334656,580.98388671875,199.89010620117188,0.9943016767501831,586.9756469726562,264.9201354980469,0.9965337514877319,583.3453979492188,230.6565704345703,0.9996505975723267
12251,629.3885498046875,241.51280212402344,0.9991925358772278,580.974609375,199.86866760253906,0.9942017197608948,586.9584350585938,264.7463684082031,0.9964040517807007,583.2941284179688,230.60476684570312,0.999667763710022
12252,629.1204833984375,241.31689453125,0.9992244243621826,580.9522705078125,199.90579223632812,0.9942417144775391,586.9718017578125,264.7220458984375,0.9962946772575378,583.3367309570312,230.61509704589844,0.9996728897094727
12253,629.1595458984375,241.27584838867188,0.9992971420288086,580.9163208007812,199.82823181152344,0.99479079246521,586.94580078125,264.67449951171875,0.9962698221206665,583.298583984375,230.5498809814453,0.9996882677078247
12254,628.96728515625,241.29551696777344,0.9993353486061096,580.9464111328125,199.8350067138672,0.994644045829773,586.7299194335938,264.6147155761719,0.9962220191955566,583.2276000976562,230.5513153076172,0.9996912479400635
12255,628.9935302734375,241.3959503173828,0.9993370175361633,580.9852905273438,199.87335205078125,0.9945641756057739,586.89208984375,264.703369140625,0.9962252378463745,583.26611328125,230.57595825195312,0.9996799230575562
12256,629.0697021484375,241.45248413085938,0.9993234872817993,581.0010375976562,199.88731384277344,0.9944770932197571,587.0156860351562,264.8447265625,0.99639892578125,583.2554931640625,230.69699096679688,0.9996587038040161
12257,629.17822265625,241.39544677734375,0.9992585778236389,580.9746704101562,199.85621643066406,0.9944100975990295,586.9208984375,264.6361999511719,0.9961593151092529,583.2032470703125,230.6259002685547,0.999686598777771
12258,629.1526489257812,241.3826446533203,0.9992893934249878,580.9429321289062,199.86764526367188,0.994465172290802,586.920654296875,264.7035827636719,0.9960861206054688,583.2413940429688,230.61679077148438,0.9996820688247681
12259,629.0549926757812,241.25059509277344,0.9993371367454529,580.7196044921875,199.9417724609375,0.9936556816101074,586.7722778320312,264.7609558105469,0.996236264705658,583.0057373046875,230.5474090576172,0.9996885061264038
12260,628.9551391601562,241.2708740234375,0.9993625283241272,580.7928466796875,199.9537811279297,0.9939911961555481,586.7410888671875,264.72589111328125,0.9962127208709717,583.0592651367188,230.55044555664062,0.9996778964996338
12261,629.0808715820312,241.435546875,0.9993013143539429,580.9301147460938,200.05880737304688,0.9936200976371765,586.92822265625,264.8142395019531,0.9962742328643799,583.21044921875,230.56419372558594,0.9996452331542969
12262,629.128173828125,241.39877319335938,0.9992743134498596,581.0051879882812,199.96697998046875,0.9939565658569336,587.0714111328125,264.76458740234375,0.9964021444320679,583.4053344726562,230.62530517578125,0.9996427297592163
12263,629.2386474609375,241.29966735839844,0.9991593360900879,580.97607421875,200.01983642578125,0.9936065673828125,586.9757690429688,264.4642028808594,0.9960320591926575,583.2720947265625,230.54603576660156,0.9996521472930908
12264,629.0160522460938,241.31031799316406,0.9992296695709229,580.7691040039062,199.9527587890625,0.9937208890914917,586.6746826171875,264.3445129394531,0.995850682258606,583.0081787109375,230.48422241210938,0.9996956586837769
12265,629.1316528320312,241.29449462890625,0.9992881417274475,580.7543334960938,199.93450927734375,0.994016170501709,586.6619873046875,264.3739929199219,0.995802104473114,583.0288696289062,230.49012756347656,0.9996931552886963
12266,629.020751953125,241.35093688964844,0.9993041753768921,580.747802734375,199.97470092773438,0.9939899444580078,586.572509765625,264.4133605957031,0.9957718253135681,583.031494140625,230.53179931640625,0.9996925592422485
12267,629.0663452148438,241.55946350097656,0.9993048906326294,580.991455078125,200.0301055908203,0.9942957758903503,586.9441528320312,264.6590270996094,0.9961305856704712,583.199462890625,230.68060302734375,0.9996511936187744
12268,629.049560546875,241.61727905273438,0.9992913007736206,581.218017578125,200.06809997558594,0.9935550093650818,587.1785888671875,264.9820251464844,0.9964524507522583,583.37158203125,230.96876525878906,0.9995953440666199
12269,629.0616455078125,241.4135284423828,0.9992663264274597,581.144775390625,199.98529052734375,0.9939748644828796,586.95947265625,264.61529541015625,0.996100664138794,583.2806396484375,230.7467041015625,0.999637246131897
12270,628.684326171875,241.48497009277344,0.9992234706878662,580.8749389648438,200.0603790283203,0.9927172660827637,586.4661254882812,264.1251220703125,0.9960606694221497,582.9927368164062,230.5632781982422,0.9996882677078247
12271,628.5786743164062,241.4278564453125,0.9992653727531433,580.7535400390625,200.07125854492188,0.9929367899894714,586.5986328125,264.3472595214844,0.996273398399353,583.0720825195312,230.59640502929688,0.9996588230133057
12272,628.6456298828125,241.65093994140625,0.9993036985397339,580.7265625,200.0352325439453,0.9933443069458008,586.6784057617188,264.5122375488281,0.9962395429611206,583.0608520507812,230.62010192871094,0.9996575117111206
12273,628.9497680664062,242.0166473388672,0.9992577433586121,580.8728637695312,199.96212768554688,0.9938924312591553,587.017333984375,264.7430114746094,0.9963472485542297,583.1236572265625,230.62298583984375,0.9996635913848877
12274,629.0604248046875,241.8045654296875,0.9991698265075684,580.9609375,199.9027557373047,0.9945205450057983,587.0245971679688,264.8058776855469,0.9963957667350769,583.144775390625,230.6691131591797,0.9996587038040161
12275,629.1417236328125,241.94837951660156,0.9992173910140991,580.7881469726562,199.84744262695312,0.9940459728240967,586.8724975585938,264.68487548828125,0.9963462948799133,582.8489379882812,230.6508026123047,0.9996869564056396
12276,629.0148315429688,241.78570556640625,0.9992528557777405,580.7092895507812,199.88922119140625,0.9936916828155518,586.6928100585938,264.4684753417969,0.9961082339286804,582.8271484375,230.6212615966797,0.9997053742408752
12277,629.0927124023438,241.76901245117188,0.9992731213569641,580.7128295898438,199.91737365722656,0.993740439414978,586.8704223632812,264.5450439453125,0.9961466789245605,582.881103515625,230.60195922851562,0.9996908903121948
12278,629.0076904296875,241.94692993164062,0.9992701411247253,580.9556274414062,199.9821319580078,0.9937161803245544,586.9012451171875,264.6669921875,0.9962777495384216,582.9439086914062,230.5856170654297,0.9996747970581055
12279,629.2645874023438,242.07876586914062,0.9991914629936218,580.9100952148438,199.98422241210938,0.9935280680656433,586.9855346679688,264.6939392089844,0.9963703155517578,582.8654174804688,230.70130920410156,0.9996671676635742
12280,629.1893920898438,241.82322692871094,0.9991453886032104,580.9131469726562,199.981201171875,0.9935757517814636,586.8577880859375,264.4958190917969,0.9961568713188171,582.8577880859375,230.65721130371094,0.9996746778488159
12281,629.1943359375,241.740478515625,0.9992263317108154,580.8705444335938,199.9534149169922,0.9937620759010315,586.748291015625,264.45208740234375,0.9960617423057556,582.8369750976562,230.65594482421875,0.9996820688247681
12282,629.1056518554688,241.7425994873047,0.9992246627807617,580.917236328125,199.9332733154297,0.993550181388855,586.7012939453125,264.4483642578125,0.9960039258003235,582.9675903320312,230.68055725097656,0.999674916267395
12283,629.1766357421875,241.76971435546875,0.9991989731788635,580.9778442382812,200.00148010253906,0.9937543272972107,587.0972900390625,264.6423645019531,0.9963384866714478,583.1082763671875,230.72596740722656,0.9996422529220581
12284,628.9722290039062,241.79925537109375,0.9992208480834961,580.9229736328125,199.9932403564453,0.9929831027984619,587.3296508789062,264.8565673828125,0.9964414238929749,583.1393432617188,230.98541259765625,0.9996287822723389
12285,628.9808349609375,241.6689453125,0.9991590976715088,580.6787719726562,199.76327514648438,0.9931215643882751,586.560546875,264.6679382324219,0.9959807395935059,582.9610595703125,230.72610473632812,0.9997013211250305
12286,628.8320922851562,241.53244018554688,0.9992583394050598,580.2742919921875,199.57046508789062,0.9930536150932312,587.0143432617188,264.57696533203125,0.9959591031074524,582.635498046875,230.5635986328125,0.9997574687004089
12287,628.8740234375,241.47972106933594,0.9992840886116028,580.2101440429688,199.5938720703125,0.9932209253311157,587.02001953125,264.55145263671875,0.995924711227417,582.5956420898438,230.58888244628906,0.9997548460960388
12288,628.7982788085938,241.42822265625,0.9993256330490112,580.23583984375,199.60418701171875,0.9936309456825256,587.03173828125,264.562255859375,0.9958691000938416,582.6669311523438,230.56613159179688,0.9997528195381165
12289,628.7982788085938,241.75975036621094,0.9993177652359009,580.6142578125,199.6602325439453,0.9934960603713989,586.5550537109375,264.6025085449219,0.9960933327674866,582.880126953125,230.7301788330078,0.99970942735672
12290,628.92529296875,241.89959716796875,0.9992700219154358,580.9588623046875,199.684814453125,0.9935534000396729,586.7345581054688,264.63763427734375,0.9961807727813721,583.0993041992188,230.72267150878906,0.999690055847168
12291,628.9777221679688,241.834716796875,0.9992344379425049,580.6801147460938,199.6230010986328,0.992974042892456,586.7760620117188,264.69140625,0.9961444139480591,582.9988403320312,230.8087921142578,0.9996843338012695
12292,628.8197631835938,241.61160278320312,0.9992554783821106,580.4715576171875,199.56541442871094,0.9931126236915588,586.5355224609375,264.53448486328125,0.9959670305252075,582.8294067382812,230.69813537597656,0.9997239708900452
12293,628.8705444335938,241.5376434326172,0.9992607235908508,580.2674560546875,199.51611328125,0.9927736520767212,586.4019775390625,264.30084228515625,0.9958192110061646,582.718994140625,230.66607666015625,0.9997252821922302
12294,628.8336181640625,241.5467529296875,0.9992892742156982,580.21630859375,199.4939727783203,0.9928916692733765,586.480712890625,264.32476806640625,0.9959138035774231,582.7831420898438,230.638671875,0.9997242093086243
12295,628.946044921875,241.71621704101562,0.9992551207542419,580.55419921875,199.73956298828125,0.9930209517478943,586.87060546875,264.5238037109375,0.9961095452308655,582.9901123046875,230.76849365234375,0.9996672868728638
12296,629.1141967773438,241.89944458007812,0.9992175102233887,580.8272094726562,199.92218017578125,0.9929335117340088,587.318115234375,264.73095703125,0.9963045120239258,583.204345703125,230.98077392578125,0.9995974898338318
12297,629.3051147460938,241.71707153320312,0.9991452693939209,580.452392578125,199.7501983642578,0.9922807812690735,586.9351196289062,264.5299377441406,0.9960162043571472,582.8886108398438,230.77230834960938,0.9996912479400635
12298,629.2299194335938,241.63119506835938,0.999211311340332,580.2241821289062,199.6573944091797,0.9922193288803101,586.6122436523438,264.5176086425781,0.9958141446113586,582.65283203125,230.7882537841797,0.9997263550758362
12299,629.0985107421875,241.51123046875,0.9992353916168213,580.3491821289062,199.6062469482422,0.9924732446670532,587.0018920898438,264.5538635253906,0.9960008263587952,582.6982421875,230.60977172851562,0.9997476935386658
